Date,close,vol_regime,combined_score,position_scalar,short_vol,long_vol,regime_str
2020-05-14,261.956298828125,calm,2.45,0.5,0.2646,0.5955,sideways
2020-05-15,263.1604919433594,calm,2.45,1.0,0.2227,0.5956,bull_trend
2020-05-18,271.17626953125,calm,2.45,1.0,0.3353,0.5991,bull_trend
2020-05-19,268.3909606933594,calm,2.45,1.0,0.301,0.5993,bull_trend
2020-05-20,272.95037841796875,calm,2.45,1.0,0.2393,0.6004,bull_trend
2020-05-21,271.06591796875,calm,2.45,1.0,0.2689,0.6002,bull_trend
2020-05-22,271.5806579589844,calm,2.45,1.0,0.271,0.5967,bull_trend
2020-05-26,274.92669677734375,calm,2.45,1.0,0.1875,0.5941,bull_trend
2020-05-27,279.01727294921875,calm,2.45,1.0,0.1599,0.5948,bull_trend
2020-05-28,278.5025329589844,calm,2.45,1.0,0.1474,0.5877,bull_trend
2020-05-29,279.7434997558594,calm,2.45,1.0,0.112,0.5876,bull_trend
2020-06-01,280.87420654296875,calm,2.45,1.0,0.1075,0.5814,bull_trend
2020-06-02,283.19989013671875,calm,2.45,1.0,0.0978,0.5786,bull_trend
2020-06-03,286.9687805175781,calm,2.45,1.0,0.089,0.5731,bull_trend
2020-06-04,286.2149658203125,calm,2.45,1.0,0.0932,0.569,bull_trend
2020-06-05,293.5505676269531,calm,2.45,1.0,0.1689,0.5699,bull_trend
2020-06-08,297.0988464355469,calm,2.45,1.0,0.1613,0.5466,bull_trend
2020-06-09,294.8835144042969,calm,2.45,1.0,0.2111,0.538,bull_trend
2020-06-10,293.2379455566406,calm,2.45,1.0,0.2244,0.5282,bull_trend
2020-06-11,276.3331298828125,normal,0.85,1.0,0.5017,0.5042,bull_trend
2020-06-12,279.6424560546875,normal,1.75,1.0,0.4535,0.4764,bull_trend
2020-06-15,282.25299072265625,normal,2.3,1.0,0.4457,0.4187,bull_trend
2020-06-16,287.6857604980469,normal,1.75,1.0,0.4927,0.4076,bull_trend
2020-06-17,286.4908142089844,normal,2.3,1.0,0.4926,0.3927,bull_trend
2020-06-18,286.6011657714844,calm,2.45,1.0,0.148,0.3927,bull_trend
2020-06-19,284.9632263183594,calm,2.45,1.0,0.1655,0.3813,bull_trend
2020-06-22,286.7912902832031,calm,2.45,1.0,0.1606,0.3761,bull_trend
2020-06-23,288.1116027832031,calm,2.45,1.0,0.084,0.3342,bull_trend
2020-06-24,280.76226806640625,calm,2.45,1.0,0.205,0.3387,bull_trend
2020-06-25,283.7720947265625,normal,2.3,1.0,0.2304,0.3202,bull_trend
2020-06-26,277.0321350097656,normal,1.75,1.0,0.2796,0.318,bull_trend
2020-06-29,281.1038818359375,normal,1.75,1.0,0.3067,0.3132,bull_trend
2020-06-30,284.7046813964844,normal,1.75,0.5,0.3259,0.3118,sideways
2020-07-01,286.69891357421875,normal,1.75,0.5,0.253,0.2961,sideways
2020-07-02,288.27777099609375,normal,1.75,0.5,0.2473,0.2936,sideways
2020-07-06,292.7280578613281,calm,1.9,0.5,0.0722,0.2922,sideways
2020-07-07,289.7089538574219,calm,1.9,0.5,0.1593,0.2639,sideways
2020-07-08,291.9248046875,calm,1.9,0.5,0.1495,0.2641,sideways
2020-07-09,290.2628173828125,calm,1.9,0.5,0.1654,0.2572,sideways
2020-07-10,293.22662353515625,calm,1.9,0.5,0.1739,0.2564,sideways
2020-07-13,290.6875305175781,calm,2.45,0.5,0.1521,0.2563,sideways
2020-07-14,294.45452880859375,calm,2.45,0.5,0.1555,0.2513,sideways
2020-07-15,297.1597900390625,calm,2.45,1.0,0.1586,0.2471,bull_trend
2020-07-16,296.18109130859375,calm,2.45,1.0,0.1504,0.2473,bull_trend
2020-07-17,297.0398254394531,calm,3.0,1.0,0.1403,0.2422,bull_trend
2020-07-20,299.4403076171875,calm,3.0,1.0,0.1001,0.2392,bull_trend
2020-07-21,300.0773620605469,calm,3.0,1.0,0.0799,0.2297,bull_trend
2020-07-22,301.78546142578125,calm,3.0,1.0,0.068,0.2265,bull_trend
2020-07-23,298.18463134765625,calm,3.0,1.0,0.1239,0.2283,bull_trend
2020-07-24,296.26422119140625,calm,3.0,1.0,0.134,0.2278,bull_trend
2020-07-27,298.42462158203125,calm,3.0,1.0,0.1309,0.2267,bull_trend
2020-07-28,296.5320129394531,calm,3.0,1.0,0.1333,0.2269,bull_trend
2020-07-29,300.17901611328125,normal,2.85,1.0,0.1633,0.2226,bull_trend
2020-07-30,299.1079406738281,calm,3.0,1.0,0.1367,0.2217,bull_trend
2020-07-31,301.4715576171875,calm,3.0,1.0,0.1275,0.2143,bull_trend
2020-08-03,303.56744384765625,calm,3.0,1.0,0.1269,0.2145,bull_trend
2020-08-04,304.739990234375,calm,3.0,1.0,0.0936,0.2141,bull_trend
2020-08-05,306.6326599121094,calm,3.0,1.0,0.0735,0.2134,bull_trend
2020-08-06,308.682373046875,calm,3.0,1.0,0.0239,0.2127,bull_trend
2020-08-07,308.9040832519531,calm,3.0,1.0,0.0418,0.2108,bull_trend
2020-08-10,309.8273620605469,calm,3.0,1.0,0.0388,0.2108,bull_trend
2020-08-11,307.2696838378906,calm,3.0,1.0,0.0962,0.207,bull_trend
2020-08-12,311.5538330078125,calm,3.0,1.0,0.1292,0.2041,bull_trend
2020-08-13,310.9906005859375,calm,3.0,1.0,0.1289,0.2035,bull_trend
2020-08-14,310.9998779296875,calm,3.0,1.0,0.1293,0.2036,bull_trend
2020-08-17,311.98773193359375,calm,3.0,1.0,0.1294,0.1956,bull_trend
2020-08-18,312.6617736816406,calm,3.0,1.0,0.0976,0.194,bull_trend
2020-08-19,311.3598937988281,calm,3.0,1.0,0.0472,0.1921,bull_trend
2020-08-20,312.3294372558594,calm,3.0,1.0,0.049,0.1913,bull_trend
2020-08-21,313.4373474121094,calm,3.0,1.0,0.0515,0.1913,bull_trend
2020-08-24,316.61346435546875,calm,3.0,1.0,0.0806,0.1909,bull_trend
2020-08-25,317.7213439941406,calm,3.0,1.0,0.0804,0.1892,bull_trend
2020-08-26,320.90673828125,calm,2.45,1.0,0.0583,0.1896,bull_trend
2020-08-27,321.60845947265625,calm,2.45,1.0,0.0615,0.1896,bull_trend
2020-08-28,323.685791015625,calm,2.45,1.0,0.0579,0.1897,bull_trend
2020-08-31,322.51318359375,calm,2.45,1.0,0.0808,0.1897,bull_trend
2020-09-01,325.5509033203125,calm,2.45,1.0,0.0902,0.1889,bull_trend
2020-09-02,330.2596740722656,calm,2.45,1.0,0.1095,0.1903,bull_trend
2020-09-03,318.89398193359375,stress,2.7,1.0,0.31,0.1982,bull_trend
2020-09-04,316.2903137207031,stress,2.7,1.0,0.3035,0.1979,bull_trend
2020-09-08,307.64825439453125,stress,2.7,1.0,0.3434,0.2052,bull_trend
2020-09-09,313.7235412597656,stress,2.7,1.0,0.3841,0.2083,bull_trend
2020-09-10,308.27618408203125,stress,2.7,1.0,0.3346,0.1749,bull_trend
2020-09-11,308.4332275390625,stress,2.7,1.0,0.2854,0.1737,bull_trend
2020-09-14,312.49554443359375,stress,2.7,1.0,0.3161,0.1746,bull_trend
2020-09-15,314.07440185546875,normal,2.85,1.0,0.2247,0.1711,bull_trend
2020-09-16,312.8280029296875,normal,2.85,1.0,0.1802,0.171,bull_trend
2020-09-17,310.07659912109375,normal,2.85,1.0,0.1341,0.1722,bull_trend
2020-09-18,306.50677490234375,normal,2.3,1.0,0.1621,0.1736,bull_trend
2020-09-21,303.0954284667969,calm,2.45,1.0,0.1096,0.175,bull_trend
2020-09-22,306.18231201171875,normal,2.3,1.0,0.1433,0.1758,bull_trend
2020-09-23,299.0816650390625,normal,2.3,1.0,0.1912,0.1745,bull_trend
2020-09-24,299.8788146972656,normal,2.3,1.0,0.2081,0.1734,bull_trend
2020-09-25,304.7268981933594,stress,2.15,1.0,0.2545,0.1686,bull_trend
2020-09-28,309.7882995605469,stress,2.7,1.0,0.2615,0.1692,bull_trend
2020-09-29,308.1011047363281,stress,2.15,1.0,0.2636,0.1683,bull_trend
2020-09-30,310.43719482421875,normal,2.85,1.0,0.1483,0.1684,bull_trend
2020-10-01,312.43011474609375,normal,2.85,1.0,0.1429,0.1685,bull_trend
2020-10-02,309.4638671875,normal,2.3,1.0,0.1675,0.1673,bull_trend
2020-10-05,314.9515075683594,normal,2.85,1.0,0.1733,0.1691,bull_trend
2020-10-06,310.47430419921875,normal,2.3,1.0,0.2089,0.1714,bull_trend
2020-10-07,315.87860107421875,normal,2.3,1.0,0.2364,0.1739,bull_trend
2020-10-08,318.6780700683594,normal,2.85,1.0,0.2389,0.1737,bull_trend
2020-10-09,321.5238952636719,normal,2.85,1.0,0.2067,0.1731,bull_trend
2020-10-12,326.6965026855469,normal,2.85,1.0,0.2019,0.1741,bull_trend
2020-10-13,324.5643615722656,normal,2.85,1.0,0.151,0.1741,bull_trend
2020-10-14,322.5250549316406,normal,2.85,1.0,0.1608,0.1746,bull_trend
2020-10-15,322.12646484375,normal,2.85,1.0,0.1584,0.1746,bull_trend
2020-10-16,321.9317932128906,normal,2.85,1.0,0.1469,0.1741,bull_trend
2020-10-19,317.0373229980469,calm,3.0,1.0,0.0929,0.1772,bull_trend
2020-10-20,318.3072814941406,calm,3.0,1.0,0.1161,0.177,bull_trend
2020-10-21,317.70477294921875,calm,3.0,1.0,0.1145,0.1752,bull_trend
2020-10-22,319.4473876953125,normal,2.85,1.0,0.1299,0.1747,bull_trend
2020-10-23,320.5320129394531,normal,2.3,1.0,0.1349,0.1744,bull_trend
2020-10-26,314.60870361328125,normal,2.3,1.0,0.1571,0.1782,bull_trend
2020-10-27,313.5240173339844,normal,2.3,1.0,0.1493,0.1769,bull_trend
2020-10-28,302.8080749511719,normal,2.3,1.0,0.2653,0.19,bull_trend
2020-10-29,305.8856506347656,normal,2.3,1.0,0.2833,0.1904,bull_trend
2020-10-30,302.6968688964844,normal,2.3,1.0,0.263,0.1911,bull_trend
2020-11-02,306.08966064453125,stress,2.15,1.0,0.2944,0.1923,bull_trend
2020-11-03,311.4939270019531,stress,2.15,1.0,0.3378,0.1951,bull_trend
2020-11-04,318.45550537109375,normal,2.85,1.0,0.1992,0.1997,bull_trend
2020-11-05,324.6663818359375,normal,2.85,1.0,0.2098,0.2032,bull_trend
2020-11-06,324.5921936035156,normal,2.85,1.0,0.1428,0.2032,bull_trend
2020-11-09,328.6709289550781,calm,3.0,1.0,0.1414,0.2037,bull_trend
2020-11-10,328.1888732910156,normal,2.85,1.0,0.1746,0.2021,bull_trend
2020-11-11,330.62689208984375,calm,3.0,1.0,0.1397,0.2024,bull_trend
2020-11-12,327.41949462890625,calm,3.0,1.0,0.1362,0.2035,bull_trend
2020-11-13,331.9525146484375,normal,2.85,1.0,0.1584,0.2051,bull_trend
2020-11-16,336.0960693359375,normal,2.85,1.0,0.1581,0.2064,bull_trend
2020-11-17,334.2884216308594,normal,2.85,1.0,0.1695,0.2065,bull_trend
2020-11-18,330.265380859375,normal,2.85,1.0,0.1969,0.2082,bull_trend
2020-11-19,331.6557922363281,normal,2.85,1.0,0.1783,0.2082,bull_trend
2020-11-20,329.3846130371094,normal,2.85,1.0,0.1553,0.208,bull_trend
2020-11-23,331.3592529296875,calm,3.0,1.0,0.1216,0.2081,bull_trend
2020-11-24,336.69854736328125,normal,2.85,1.0,0.1764,0.2096,bull_trend
2020-11-25,336.1795349121094,calm,3.0,1.0,0.1371,0.2096,bull_trend
2020-11-27,337.11578369140625,calm,3.0,1.0,0.137,0.2094,bull_trend
2020-11-30,335.62322998046875,calm,3.0,1.0,0.1264,0.2094,bull_trend
2020-12-01,339.2941589355469,calm,3.0,1.0,0.1363,0.2097,bull_trend
2020-12-02,340.0079040527344,calm,3.0,1.0,0.092,0.2079,bull_trend
2020-12-03,339.91522216796875,calm,3.0,1.0,0.0894,0.1954,bull_trend
2020-12-04,342.8445129394531,calm,3.0,1.0,0.1005,0.195,bull_trend
2020-12-07,342.1399230957031,calm,3.0,1.0,0.0898,0.1863,bull_trend
2020-12-08,343.1411437988281,calm,3.0,1.0,0.0644,0.1827,bull_trend
2020-12-09,340.0635986328125,calm,3.0,1.0,0.1027,0.1799,bull_trend
2020-12-10,339.9523010253906,calm,3.0,1.0,0.1028,0.1799,bull_trend
2020-12-11,339.55364990234375,calm,3.0,1.0,0.0693,0.1785,bull_trend
2020-12-14,338.0334167480469,calm,3.0,1.0,0.0717,0.1787,bull_trend
2020-12-15,342.6034851074219,normal,2.85,1.0,0.1338,0.18,bull_trend
2020-12-16,343.1411437988281,calm,3.0,1.0,0.1095,0.1788,bull_trend
2020-12-17,345.05999755859375,calm,3.0,1.0,0.1102,0.177,bull_trend
2020-12-18,343.6822204589844,calm,3.0,1.0,0.1184,0.1754,bull_trend
2020-12-21,342.453369140625,calm,3.0,1.0,0.1153,0.175,bull_trend
2020-12-22,341.8761901855469,calm,3.0,1.0,0.0637,0.1676,bull_trend
2020-12-23,342.1833801269531,calm,3.0,1.0,0.0626,0.1676,bull_trend
2020-12-24,343.51458740234375,calm,3.0,1.0,0.0524,0.1652,bull_trend
2020-12-28,346.4657287597656,calm,3.0,1.0,0.0762,0.1631,bull_trend
2020-12-29,345.8047180175781,calm,3.0,1.0,0.0697,0.1626,bull_trend
2020-12-30,346.298095703125,calm,3.0,1.0,0.0626,0.1622,bull_trend
2020-12-31,348.0575866699219,calm,3.0,1.0,0.0625,0.162,bull_trend
2021-01-04,343.3191223144531,normal,2.85,1.0,0.1353,0.1634,bull_trend
2021-01-05,345.6837158203125,normal,2.85,1.0,0.1288,0.1605,bull_trend
2021-01-06,347.75042724609375,normal,2.85,1.0,0.1351,0.1575,bull_trend
2021-01-07,352.91705322265625,normal,2.85,1.0,0.1668,0.1566,bull_trend
2021-01-08,354.92791748046875,normal,2.85,1.0,0.1671,0.1561,bull_trend
2021-01-11,352.53533935546875,normal,2.85,1.0,0.1228,0.1563,bull_trend
2021-01-12,352.6098937988281,normal,2.85,1.0,0.1266,0.1535,bull_trend
2021-01-13,353.5594787597656,normal,2.85,1.0,0.1255,0.1527,bull_trend
2021-01-14,352.3213195800781,calm,3.0,1.0,0.0781,0.1522,bull_trend
2021-01-15,349.7518310546875,calm,3.0,1.0,0.0689,0.1532,bull_trend
2021-01-19,352.49810791015625,calm,3.0,1.0,0.092,0.1537,bull_trend
2021-01-20,357.3762512207031,normal,2.85,1.0,0.1349,0.1518,bull_trend
2021-01-21,357.70196533203125,normal,2.85,1.0,0.1355,0.1518,bull_trend
2021-01-22,356.4359130859375,normal,2.85,1.0,0.1356,0.152,bull_trend
2021-01-25,357.84173583984375,calm,3.0,1.0,0.1054,0.1518,bull_trend
2021-01-26,357.2831115722656,normal,2.85,1.0,0.1082,0.152,bull_trend
2021-01-27,348.5509338378906,normal,2.85,1.0,0.1787,0.1556,bull_trend
2021-01-28,351.5486755371094,normal,2.85,1.0,0.2014,0.1559,bull_trend
2021-01-29,344.5106506347656,stress,2.15,1.0,0.2336,0.1447,bull_trend
2021-02-01,350.24530029296875,stress,2.7,1.0,0.2823,0.1468,bull_trend
2021-02-02,355.1978454589844,stress,2.7,1.0,0.3119,0.1464,bull_trend
2021-02-03,355.4770812988281,stress,2.7,1.0,0.2343,0.1454,bull_trend
2021-02-04,359.5174255371094,stress,2.7,1.0,0.2385,0.1432,bull_trend
2021-02-05,360.9324035644531,normal,2.85,1.0,0.1073,0.1374,bull_trend
2021-02-08,363.5390319824219,calm,3.0,1.0,0.0858,0.1332,bull_trend
2021-02-09,363.2969665527344,calm,3.0,1.0,0.0775,0.1332,bull_trend
2021-02-10,363.13873291015625,calm,2.45,1.0,0.0816,0.1315,bull_trend
2021-02-11,363.7252197265625,calm,2.45,1.0,0.0524,0.1313,bull_trend
2021-02-12,365.52191162109375,calm,2.45,1.0,0.0548,0.131,bull_trend
2021-02-16,365.2053527832031,calm,2.45,1.0,0.039,0.129,bull_trend
2021-02-17,365.2891540527344,calm,2.45,1.0,0.0372,0.1267,bull_trend
2021-02-18,363.7345275878906,calm,2.45,1.0,0.0535,0.1252,bull_trend
2021-02-19,363.0921325683594,calm,2.45,1.0,0.0537,0.1247,bull_trend
2021-02-22,360.2994384765625,calm,2.45,1.0,0.0502,0.1231,bull_trend
2021-02-23,360.7369079589844,calm,2.45,1.0,0.0571,0.1229,bull_trend
2021-02-24,364.71197509765625,normal,2.3,1.0,0.113,0.1233,bull_trend
2021-02-25,355.9239501953125,stress,2.7,1.0,0.2062,0.1333,bull_trend
2021-02-26,354.0900573730469,stress,2.7,1.0,0.205,0.1303,bull_trend
2021-03-01,362.67327880859375,stress,2.7,1.0,0.287,0.1384,bull_trend
2021-03-02,359.8431701660156,stress,2.7,1.0,0.2945,0.1395,bull_trend
2021-03-03,355.0768127441406,stress,2.7,1.0,0.2857,0.142,bull_trend
2021-03-04,350.682861328125,stress,2.15,1.0,0.2462,0.143,bull_trend
2021-03-05,357.13421630859375,stress,2.7,1.0,0.286,0.1473,bull_trend
2021-03-08,355.3561096191406,normal,2.85,1.0,0.2059,0.1478,bull_trend
2021-03-09,360.4297790527344,stress,2.7,1.0,0.2374,0.1494,bull_trend
2021-03-10,362.67327880859375,normal,2.85,1.0,0.2049,0.1497,bull_trend
2021-03-11,366.350341796875,normal,2.85,1.0,0.1421,0.1508,bull_trend
2021-03-12,366.8438720703125,normal,2.85,1.0,0.1193,0.1494,bull_trend
2021-03-15,369.03155517578125,calm,3.0,1.0,0.0772,0.1496,bull_trend
2021-03-16,368.5660095214844,calm,3.0,1.0,0.071,0.1496,bull_trend
2021-03-17,369.82281494140625,calm,2.45,1.0,0.0695,0.1492,bull_trend
2021-03-18,364.4420166015625,normal,2.3,1.0,0.1273,0.1506,bull_trend
2021-03-19,363.7677307128906,normal,2.3,1.0,0.1255,0.1507,bull_trend
2021-03-22,366.6723327636719,normal,2.3,1.0,0.1338,0.1511,bull_trend
2021-03-23,363.7864074707031,normal,2.3,1.0,0.1418,0.1518,bull_trend
2021-03-24,361.9371032714844,normal,2.3,1.0,0.1317,0.152,bull_trend
2021-03-25,363.97314453125,normal,2.3,1.0,0.1083,0.1522,bull_trend
2021-03-26,369.8385925292969,normal,2.3,1.0,0.1561,0.1551,bull_trend
2021-03-29,369.6518249511719,normal,2.3,1.0,0.1518,0.1551,bull_trend
2021-03-30,368.671142578125,normal,2.3,1.0,0.1347,0.1545,bull_trend
2021-03-31,370.1653747558594,normal,2.3,1.0,0.1157,0.1545,bull_trend
2021-04-01,374.1629333496094,normal,2.3,1.0,0.1243,0.1557,bull_trend
2021-04-05,379.5332946777344,normal,2.85,1.0,0.1152,0.1578,bull_trend
2021-04-06,379.3092041015625,normal,2.85,1.0,0.1155,0.1548,bull_trend
2021-04-07,379.7480773925781,calm,3.0,1.0,0.1015,0.1545,bull_trend
2021-04-08,381.5506896972656,calm,3.0,1.0,0.1008,0.1543,bull_trend
2021-04-09,384.32464599609375,calm,3.0,1.0,0.0932,0.1524,bull_trend
2021-04-12,384.4647216796875,calm,3.0,1.0,0.0525,0.1522,bull_trend
2021-04-13,385.60418701171875,calm,3.0,1.0,0.0443,0.1513,bull_trend
2021-04-14,384.2873229980469,calm,3.0,1.0,0.0652,0.1516,bull_trend
2021-04-15,388.41546630859375,calm,3.0,1.0,0.0886,0.1527,bull_trend
2021-04-16,389.7137145996094,calm,2.45,1.0,0.0825,0.1524,bull_trend
2021-04-19,387.799072265625,calm,3.0,1.0,0.0991,0.1519,bull_trend
2021-04-20,384.9598083496094,normal,2.85,1.0,0.1165,0.1525,bull_trend
2021-04-21,388.6022644042969,normal,2.85,1.0,0.13,0.1513,bull_trend
2021-04-22,385.0531921386719,normal,2.85,1.0,0.1248,0.1527,bull_trend
2021-04-23,389.22802734375,normal,2.85,1.0,0.1523,0.1536,bull_trend
2021-04-26,390.0406494140625,normal,2.85,1.0,0.1467,0.1535,bull_trend
2021-04-27,389.9565734863281,normal,2.85,1.0,0.1282,0.1534,bull_trend
2021-04-28,389.8446044921875,normal,2.85,1.0,0.1132,0.1442,bull_trend
2021-04-29,392.32891845703125,calm,3.0,1.0,0.0761,0.1439,bull_trend
2021-04-30,389.7511291503906,calm,3.0,1.0,0.0744,0.138,bull_trend
2021-05-03,390.5917053222656,calm,3.0,1.0,0.0745,0.1347,bull_trend
2021-05-04,388.1819763183594,calm,3.0,1.0,0.0879,0.1333,bull_trend
2021-05-05,388.30340576171875,calm,3.0,1.0,0.0882,0.1333,bull_trend
2021-05-06,391.40423583984375,normal,2.85,1.0,0.0968,0.1324,bull_trend
2021-05-07,394.25286865234375,calm,3.0,1.0,0.0915,0.1328,bull_trend
2021-05-10,390.3488464355469,normal,2.85,1.0,0.1262,0.1342,bull_trend
2021-05-11,386.8650207519531,normal,2.85,1.0,0.1357,0.1357,bull_trend
2021-05-12,378.64605712890625,normal,2.85,1.0,0.1981,0.1428,bull_trend
2021-05-13,383.1945495605469,normal,2.85,1.0,0.2159,0.1446,bull_trend
2021-05-14,389.07855224609375,stress,2.7,1.0,0.2481,0.1472,bull_trend
2021-05-17,388.0885925292969,stress,2.7,1.0,0.2397,0.1474,bull_trend
2021-05-18,384.7449645996094,stress,2.7,1.0,0.239,0.1486,bull_trend
2021-05-19,383.7362060546875,normal,2.85,1.0,0.1647,0.1484,bull_trend
2021-05-20,387.8644714355469,normal,2.85,1.0,0.1605,0.1496,bull_trend
2021-05-21,387.5469055175781,normal,2.85,1.0,0.1125,0.1486,bull_trend
2021-05-24,391.4976806640625,normal,2.85,1.0,0.1341,0.1497,bull_trend
2021-05-25,390.62908935546875,normal,2.3,1.0,0.1081,0.1485,bull_trend
2021-05-26,391.40423583984375,calm,2.45,1.0,0.0972,0.1394,bull_trend
2021-05-27,391.6097106933594,calm,2.45,1.0,0.0774,0.1388,bull_trend
2021-05-28,392.31024169921875,calm,2.45,1.0,0.0737,0.131,bull_trend
2021-06-01,391.96466064453125,calm,2.45,1.0,0.0284,0.1297,bull_trend
2021-06-02,392.5810852050781,calm,2.45,1.0,0.0189,0.1263,bull_trend
2021-06-03,391.1240539550781,calm,2.45,1.0,0.0358,0.1235,bull_trend
2021-06-04,394.701171875,calm,2.45,1.0,0.0759,0.1198,bull_trend
2021-06-07,394.31829833984375,calm,2.45,1.0,0.0779,0.1192,bull_trend
2021-06-08,394.40240478515625,calm,2.45,1.0,0.0766,0.1164,bull_trend
2021-06-09,393.81390380859375,calm,2.45,1.0,0.0788,0.1161,bull_trend
2021-06-10,395.6445007324219,calm,2.45,1.0,0.0718,0.115,bull_trend
2021-06-11,396.2983093261719,calm,2.45,1.0,0.0391,0.115,bull_trend
2021-06-14,397.1856384277344,calm,2.45,1.0,0.0364,0.1146,bull_trend
2021-06-15,396.4571228027344,calm,3.0,1.0,0.0431,0.1146,bull_trend
2021-06-16,394.2435607910156,calm,2.45,1.0,0.0633,0.1153,bull_trend
2021-06-17,394.11279296875,calm,3.0,1.0,0.0498,0.111,bull_trend
2021-06-18,388.7961120605469,normal,2.3,1.0,0.097,0.1147,bull_trend
2021-06-21,394.362060546875,normal,2.85,1.0,0.1611,0.1169,bull_trend
2021-06-22,396.47039794921875,normal,2.85,1.0,0.1678,0.1157,bull_trend
2021-06-23,395.9925537109375,normal,2.3,1.0,0.1613,0.1151,bull_trend
2021-06-24,398.3351135253906,normal,2.85,1.0,0.1643,0.1151,bull_trend
2021-06-25,399.75,normal,2.85,1.0,0.0893,0.1113,bull_trend
2021-06-28,400.55596923828125,calm,3.0,1.0,0.0455,0.1113,bull_trend
2021-06-29,400.77142333984375,calm,3.0,1.0,0.0435,0.111,bull_trend
2021-06-30,401.1087646484375,calm,3.0,1.0,0.0351,0.1109,bull_trend
2021-07-01,403.32952880859375,calm,3.0,1.0,0.0329,0.1095,bull_trend
2021-07-02,406.4123840332031,calm,3.0,1.0,0.0497,0.107,bull_trend
2021-07-06,405.672119140625,calm,3.0,1.0,0.062,0.1071,bull_trend
2021-07-07,407.10577392578125,calm,3.0,1.0,0.0594,0.1073,bull_trend
2021-07-08,403.7887268066406,normal,2.85,1.0,0.1011,0.1086,bull_trend
2021-07-09,408.0990295410156,normal,2.85,1.0,0.1194,0.1096,bull_trend
2021-07-12,409.5608215332031,normal,2.85,1.0,0.1113,0.1097,bull_trend
2021-07-13,408.16461181640625,normal,2.85,1.0,0.1149,0.11,bull_trend
2021-07-14,408.77374267578125,normal,2.85,1.0,0.1132,0.1096,bull_trend
2021-07-15,407.37750244140625,normal,2.85,1.0,0.0927,0.1082,bull_trend
2021-07-16,404.1822204589844,calm,3.0,1.0,0.0716,0.1094,bull_trend
2021-07-19,398.2132873535156,normal,2.85,1.0,0.0969,0.1131,bull_trend
2021-07-20,403.9198303222656,stress,2.7,1.0,0.1735,0.1154,bull_trend
2021-07-21,407.1900939941406,stress,2.7,1.0,0.1878,0.115,bull_trend
2021-07-22,408.0428466796875,stress,2.7,1.0,0.1869,0.1132,bull_trend
2021-07-23,412.24078369140625,stress,2.7,1.0,0.1808,0.113,bull_trend
2021-07-26,413.25274658203125,normal,2.85,1.0,0.083,0.1131,bull_trend
2021-07-27,411.36932373046875,normal,2.85,1.0,0.0922,0.1136,bull_trend
2021-07-28,411.2005920410156,normal,2.85,1.0,0.0861,0.1136,bull_trend
2021-07-29,412.90606689453125,normal,2.3,1.0,0.0875,0.1132,bull_trend
2021-07-30,410.9007568359375,calm,2.45,1.0,0.0643,0.1128,bull_trend
2021-08-02,410.0386962890625,calm,2.45,1.0,0.0583,0.1129,bull_trend
2021-08-03,413.37451171875,normal,2.3,1.0,0.082,0.113,bull_trend
2021-08-04,411.3411865234375,normal,2.3,1.0,0.0924,0.1136,bull_trend
2021-08-05,413.9461364746094,normal,2.3,1.0,0.0995,0.1132,bull_trend
2021-08-06,414.6302185058594,normal,2.3,1.0,0.0873,0.1125,bull_trend
2021-08-09,414.2928466796875,normal,2.3,1.0,0.0841,0.1104,bull_trend
2021-08-10,414.8081970214844,calm,2.45,1.0,0.0649,0.1086,bull_trend
2021-08-11,415.8389587402344,calm,2.45,1.0,0.0416,0.0986,bull_trend
2021-08-12,417.08526611328125,calm,2.45,1.0,0.0233,0.0963,bull_trend
2021-08-13,417.8442687988281,calm,2.45,1.0,0.0234,0.0921,bull_trend
2021-08-16,418.8281555175781,calm,2.45,1.0,0.0106,0.0918,bull_trend
2021-08-17,416.08258056640625,normal,2.3,1.0,0.064,0.091,bull_trend
2021-08-18,411.5285339355469,normal,2.3,1.0,0.1002,0.0939,bull_trend
2021-08-19,412.1658020019531,normal,2.85,1.0,0.096,0.0918,bull_trend
2021-08-20,415.4454040527344,normal,2.85,1.0,0.1198,0.0928,bull_trend
2021-08-23,419.0998840332031,stress,2.7,1.0,0.1388,0.0923,bull_trend
2021-08-24,419.76519775390625,normal,2.85,1.0,0.1253,0.092,bull_trend
2021-08-25,420.6459655761719,calm,3.0,1.0,0.058,0.0921,bull_trend
2021-08-26,418.1628112792969,normal,2.3,1.0,0.094,0.0931,bull_trend
2021-08-27,421.9016418457031,normal,2.3,1.0,0.0975,0.0944,bull_trend
2021-08-30,423.75689697265625,normal,2.85,1.0,0.0856,0.0946,bull_trend
2021-08-31,423.1291198730469,normal,2.85,1.0,0.0897,0.0947,bull_trend
2021-09-01,423.35400390625,normal,2.85,1.0,0.0899,0.0942,bull_trend
2021-09-02,424.65655517578125,calm,3.0,1.0,0.0632,0.0929,bull_trend
2021-09-03,424.5534362792969,calm,3.0,1.0,0.0384,0.0929,bull_trend
2021-09-07,423.035400390625,calm,3.0,1.0,0.0391,0.0933,bull_trend
2021-09-08,422.52008056640625,calm,3.0,1.0,0.0386,0.0933,bull_trend
2021-09-09,420.7115783691406,calm,3.0,1.0,0.0465,0.0936,bull_trend
2021-09-10,417.3944091796875,calm,3.0,1.0,0.0474,0.0953,bull_trend
